gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,16,9,1,2,0,9,9,180,9.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,10.0,9.0,8.0,6.0,39,39,39,39,39,39.0,39.0,39.0,39.0,39.0,34.0,24,24,24,44,34,34,34,34,44,44,24,34,34,34,44,24,34,30.0,29,34.0,1
1,13,14,3,1,0,14,14,142,7.0,9.0,4.0,14.0,2.0,9.0,14.0,4.0,12.0,9.0,3.0,3.0,34,34,34,34,34,34.0,29.0,34.0,34.0,29.0,24.0,44,9,44,44,44,39,44,34,44,39,9,34,39,39,44,44,29,44.0,24,29.0,0
1,12,3,2,0,0,9,9,148,5.0,8.0,9.0,7.0,7.0,8.0,19.0,7.0,9.0,4.0,2.0,4.0,39,44,39,39,39,29.0,39.0,39.0,34.0,34.0,29.0,39,19,14,49,44,39,39,19,19,44,24,34,44,44,44,34,14,22.0,29,34.0,0
1,7,13,4,4,1,4,4,118,9.0,9.0,9.0,4.0,4.0,9.0,9.0,4.0,12.0,9.0,4.0,7.0,29,39,39,39,34,34.0,44.0,39.0,34.0,29.0,29.0,19,29,19,39,44,34,14,39,44,44,44,34,44,39,44,39,19,22.0,19,29.0,0
1,9,11,2,3,0,4,4,23,7.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,34,34,29,44,29,39.0,39.0,39.0,39.0,29.0,34.0,39,9,34,34,34,39,14,14,29,34,9,29,34,34,49,14,49,31.0,34,39.0,1
1,13,3,3,0,0,14,4,142,7.0,12.0,7.0,7.0,7.0,7.0,37.0,2.0,2.0,4.0,0.0,2.0,44,39,44,44,44,29.0,44.0,49.0,49.0,39.0,44.0,34,24,39,39,34,29,14,24,44,39,9,14,19,24,44,39,9,30.0,44,34.0,0
0,2,4,1,2,0,9,19,60,12.0,12.0,12.0,7.0,2.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,34,44,39,29,34,9.0,14.0,9.0,9.0,29.0,9.0,29,39,14,19,19,14,24,9,29,39,34,29,34,29,44,9,9,26.0,29,9.0,0
0,11,12,0,2,0,4,4,178,19.0,9.0,9.0,9.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,34,24,44,44,34,34.0,29.0,44.0,39.0,44.0,44.0,19,4,24,44,24,24,4,9,19,44,29,29,34,24,39,49,44,29.0,14,34.0,0
1,13,6,2,0,0,4,4,136,9.0,4.0,4.0,14.0,7.0,7.0,14.0,9.0,9.0,9.0,4.0,0.0,34,39,39,39,39,44.0,34.0,39.0,19.0,39.0,14.0,34,14,24,39,34,34,14,9,34,39,29,19,44,34,44,34,4,37.0,39,19.0,0
1,11,16,2,2,1,14,9,142,5.0,12.0,12.0,3.0,7.0,7.0,14.0,9.0,7.0,7.0,3.0,5.0,39,44,44,39,44,34.0,34.0,39.0,34.0,29.0,29.0,44,39,24,39,19,19,9,9,34,24,29,24,29,14,29,34,14,19.0,24,34.0,1
0,7,14,2,1,0,4,29,53,14.0,12.0,9.0,7.0,2.0,2.0,8.0,9.0,7.0,7.0,7.0,8.0,44,39,34,34,34,24.0,34.0,39.0,29.0,34.0,24.0,14,4,19,44,39,39,49,4,4,49,29,44,44,39,34,34,9,34.0,29,29.0,0
1,17,14,3,1,0,4,4,163,7.0,9.0,4.0,14.0,2.0,9.0,9.0,9.0,9.0,7.0,4.0,7.0,34,49,39,44,44,44.0,34.0,29.0,44.0,44.0,29.0,34,4,14,49,39,29,19,4,44,39,4,34,49,24,39,9,9,37.0,39,34.0,1
0,4,8,2,1,0,4,4,43,16.0,8.0,11.0,11.0,0.0,2.0,7.0,9.0,9.0,9.0,2.0,9.0,34,44,44,44,19,34.0,39.0,39.0,39.0,39.0,29.0,9,9,4,19,34,34,9,4,29,19,34,24,49,49,49,9,9,23.0,29,34.0,1
0,11,9,2,2,1,24,39,170,9.0,17.0,9.0,4.0,4.0,2.0,4.0,4.0,14.0,12.0,4.0,7.0,34,39,34,44,24,39.0,24.0,44.0,34.0,29.0,24.0,29,19,29,49,44,39,34,29,34,24,29,49,34,39,34,19,44,27.0,34,29.0,1
1,11,18,2,2,1,14,4,142,12.0,9.0,4.0,9.0,9.0,2.0,19.0,0.0,4.0,24.0,0.0,0.0,49,39,49,49,49,39.0,39.0,34.0,34.0,34.0,24.0,49,34,34,14,14,14,14,14,14,19,24,14,29,49,49,4,34,25.0,29,34.0,1
1,3,2,2,3,0,14,4,74,4.0,4.0,17.0,17.0,3.0,0.0,19.0,7.0,4.0,9.0,4.0,2.0,39,34,34,39,34,39.0,39.0,49.0,49.0,39.0,34.0,39,34,34,29,19,19,39,34,14,24,14,19,39,49,49,9,9,24.0,24,39.0,1
0,14,14,1,2,0,4,4,22,12.0,12.0,12.0,12.0,0.0,0.0,7.0,9.0,4.0,14.0,2.0,9.0,44,44,49,39,34,44.0,44.0,44.0,44.0,29.0,24.0,49,9,49,49,34,34,44,9,44,39,4,19,14,34,49,29,44,23.0,44,44.0,1
1,9,8,2,2,1,4,4,23,6.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,34,34,29,44,29,34.0,34.0,34.0,34.0,34.0,34.0,39,9,34,34,34,39,14,14,29,34,9,29,34,34,49,14,49,43.0,34,34.0,1
0,6,11,2,1,0,4,4,152,19.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,9.0,2.0,7.0,29,39,34,29,19,19.0,39.0,29.0,9.0,24.0,9.0,4,4,44,44,44,44,4,0,39,44,39,44,49,29,39,29,29,39.0,9,14.0,0
0,12,17,2,4,0,4,49,198,9.0,4.0,14.0,9.0,4.0,4.0,2.0,9.0,12.0,12.0,7.0,4.0,29,49,49,39,39,29.0,44.0,49.0,14.0,44.0,19.0,49,4,39,34,34,39,9,4,19,39,4,39,44,34,34,39,44,40.0,29,29.0,0
0,6,11,0,2,0,39,24,105,4.0,9.0,11.0,9.0,2.0,11.0,7.0,9.0,8.0,9.0,4.0,9.0,34,44,34,44,34,9.0,14.0,19.0,9.0,14.0,9.0,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,24.0,29,9.0,0
1,11,4,0,0,1,19,14,121,4.0,12.0,7.0,9.0,7.0,7.0,14.0,14.0,14.0,2.0,0.0,2.0,24,29,34,39,24,24.0,19.0,24.0,24.0,24.0,24.0,29,14,24,29,29,24,29,24,14,29,29,19,34,29,24,19,4,24.0,29,24.0,0
0,6,8,4,2,0,29,14,192,14.0,0.0,14.0,14.0,4.0,0.0,8.0,8.0,8.0,8.0,8.0,7.0,34,44,44,39,44,34.0,34.0,34.0,34.0,34.0,24.0,34,24,34,39,39,39,39,39,44,39,39,39,44,39,39,44,29,33.0,34,29.0,0
0,7,19,0,2,0,9,9,114,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,6.0,8.0,44,44,49,44,44,34.0,39.0,34.0,39.0,34.0,29.0,34,34,24,44,24,24,39,24,44,29,34,44,44,34,39,44,34,30.0,29,39.0,1
1,13,18,2,2,1,14,14,23,9.0,12.0,12.0,4.0,7.0,2.0,14.0,7.0,7.0,9.0,4.0,4.0,29,39,34,34,39,24.0,34.0,34.0,29.0,29.0,29.0,34,19,19,39,24,24,19,9,34,24,9,29,39,29,34,9,4,37.0,29,29.0,0
1,7,8,4,2,0,4,4,74,7.0,8.0,9.0,9.0,8.0,5.0,9.0,9.0,12.0,12.0,2.0,2.0,39,49,49,49,39,44.0,44.0,44.0,44.0,44.0,44.0,24,34,29,49,44,49,44,49,24,44,34,14,49,49,49,49,49,14.0,49,44.0,1
1,7,14,2,4,0,19,9,121,9.0,9.0,9.0,9.0,4.0,4.0,17.0,4.0,12.0,9.0,2.0,2.0,39,34,39,44,39,29.0,39.0,44.0,44.0,39.0,39.0,29,4,29,34,34,39,34,49,44,44,39,44,49,49,49,34,9,22.0,34,39.0,0
1,8,11,2,0,0,9,4,17,9.0,9.0,9.0,6.0,6.0,7.0,12.0,9.0,14.0,7.0,2.0,2.0,24,44,24,39,29,34.0,34.0,39.0,34.0,39.0,34.0,39,4,24,24,29,24,24,19,9,49,9,34,49,34,39,9,9,40.0,24,34.0,1
0,7,11,2,0,0,24,29,9,9.0,9.0,7.0,7.0,5.0,8.0,10.0,6.0,14.0,4.0,6.0,4.0,34,44,34,44,49,24.0,34.0,44.0,39.0,49.0,9.0,34,4,29,44,49,49,49,14,19,49,9,24,49,49,49,19,49,32.0,14,24.0,0
1,11,9,2,1,0,9,24,194,9.0,9.0,9.0,4.0,9.0,4.0,9.0,9.0,9.0,7.0,2.0,9.0,34,39,29,39,24,29.0,34.0,44.0,34.0,39.0,29.0,19,19,9,19,34,24,39,4,9,29,9,29,39,34,24,14,44,40.0,9,39.0,1
1,2,9,0,2,0,4,4,180,7.0,8.0,8.0,9.0,5.0,7.0,14.0,4.0,4.0,14.0,4.0,4.0,34,34,39,39,39,34.0,39.0,44.0,44.0,34.0,39.0,49,49,34,34,19,19,14,14,29,34,49,39,39,34,34,49,29,21.0,49,39.0,0
0,7,11,3,0,0,4,4,93,9.0,9.0,7.0,7.0,5.0,8.0,14.0,9.0,9.0,4.0,7.0,2.0,44,44,39,44,44,24.0,39.0,44.0,34.0,44.0,39.0,39,29,29,24,19,14,29,24,24,39,19,24,24,19,19,19,19,34.0,24,44.0,0
1,19,12,2,2,1,39,9,82,12.0,12.0,12.0,4.0,4.0,2.0,17.0,7.0,7.0,12.0,4.0,0.0,39,29,44,34,24,34.0,49.0,34.0,34.0,24.0,24.0,34,29,29,34,34,29,14,14,4,39,4,34,29,34,49,39,14,34.0,14,29.0,1
1,11,12,2,1,0,39,14,141,6.0,10.0,8.0,8.0,7.0,7.0,4.0,9.0,11.0,9.0,2.0,11.0,19,44,34,44,19,29.0,19.0,24.0,34.0,29.0,14.0,24,4,29,39,49,44,29,19,34,44,4,44,44,49,39,14,4,34.0,14,19.0,0
1,9,13,2,2,1,39,44,30,4.0,9.0,9.0,9.0,9.0,4.0,19.0,2.0,9.0,4.0,4.0,7.0,39,39,39,44,44,29.0,29.0,29.0,29.0,29.0,29.0,39,34,39,39,29,19,39,24,39,39,39,24,39,39,39,29,14,30.0,29,29.0,0
0,3,6,2,2,1,39,34,198,12.0,2.0,14.0,7.0,2.0,9.0,24.0,2.0,9.0,4.0,2.0,4.0,39,39,39,39,49,49.0,49.0,49.0,49.0,49.0,49.0,49,49,44,34,24,29,29,29,39,24,34,34,34,44,44,29,29,21.0,39,49.0,1
1,9,11,0,0,1,14,9,29,7.0,9.0,9.0,9.0,9.0,2.0,12.0,9.0,4.0,9.0,7.0,4.0,34,39,39,34,34,34.0,34.0,44.0,34.0,39.0,39.0,34,44,29,29,14,14,4,34,39,29,39,24,39,34,39,29,9,13.0,29,29.0,1
0,12,11,2,0,0,0,4,192,29.0,4.0,4.0,4.0,4.0,0.0,2.0,14.0,9.0,4.0,2.0,14.0,44,39,24,44,14,24.0,34.0,39.0,29.0,44.0,34.0,29,9,24,39,24,29,24,9,44,44,39,44,44,29,29,19,34,35.0,24,39.0,1
1,11,8,0,4,0,24,24,149,3.0,17.0,9.0,9.0,2.0,6.0,9.0,9.0,7.0,7.0,5.0,8.0,29,44,34,44,44,24.0,39.0,39.0,34.0,29.0,29.0,44,34,34,34,34,34,24,29,24,34,24,29,34,24,39,24,24,35.0,29,29.0,1
1,12,11,3,2,0,19,19,142,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,3.0,9.0,34,44,39,39,29,39.0,34.0,34.0,34.0,34.0,39.0,49,49,14,44,24,24,34,24,34,14,39,44,49,39,44,29,29,26.0,19,34.0,1
1,11,6,2,0,0,39,14,141,7.0,9.0,8.0,9.0,4.0,9.0,4.0,9.0,11.0,9.0,2.0,11.0,19,44,34,44,19,19.0,34.0,39.0,24.0,29.0,9.0,24,4,29,39,49,44,29,19,34,44,4,44,44,49,39,14,4,24.0,14,19.0,0
0,4,8,2,0,0,9,9,192,7.0,4.0,14.0,4.0,2.0,14.0,7.0,9.0,9.0,9.0,7.0,4.0,29,39,39,39,39,29.0,34.0,34.0,29.0,34.0,34.0,34,4,49,44,44,44,39,14,29,29,29,39,39,49,49,34,44,38.0,29,34.0,0
1,11,19,4,2,0,4,4,23,4.0,12.0,9.0,9.0,2.0,9.0,12.0,7.0,9.0,9.0,7.0,2.0,24,29,39,39,39,29.0,34.0,39.0,29.0,14.0,19.0,34,4,39,34,24,4,39,29,39,29,14,34,34,19,34,29,4,28.0,29,29.0,0
0,21,17,3,2,0,4,24,58,14.0,4.0,14.0,9.0,4.0,0.0,4.0,15.0,9.0,5.0,5.0,7.0,24,44,44,24,24,24.0,34.0,39.0,29.0,34.0,19.0,24,4,14,24,34,39,14,4,29,39,14,34,39,34,39,19,34,20.0,29,29.0,0
1,17,6,2,2,1,9,29,36,7.0,7.0,9.0,7.0,7.0,9.0,14.0,4.0,14.0,9.0,4.0,0.0,39,24,34,49,44,39.0,29.0,29.0,34.0,19.0,14.0,44,44,44,44,19,19,34,9,24,24,19,19,44,14,24,24,9,35.0,29,34.0,1
1,13,11,3,3,1,14,14,142,7.0,9.0,7.0,8.0,7.0,8.0,14.0,4.0,12.0,9.0,3.0,3.0,34,34,34,34,34,24.0,24.0,24.0,24.0,24.0,29.0,44,9,44,44,44,39,44,34,44,39,9,34,39,39,44,44,29,39.0,24,34.0,0
0,9,4,3,0,0,24,9,192,9.0,2.0,12.0,12.0,2.0,9.0,5.0,5.0,15.0,10.0,5.0,7.0,14,29,44,34,49,19.0,24.0,34.0,39.0,29.0,24.0,9,4,14,49,49,34,29,24,49,39,19,49,39,29,39,19,49,34.0,29,34.0,0
1,13,6,0,2,0,34,4,142,7.0,7.0,8.0,8.0,6.0,9.0,17.0,14.0,12.0,2.0,0.0,2.0,34,39,34,49,39,24.0,24.0,24.0,24.0,24.0,24.0,44,29,39,34,39,34,39,34,44,39,34,39,44,39,49,24,14,36.0,34,24.0,0
1,14,9,2,2,1,4,4,143,19.0,2.0,14.0,7.0,2.0,2.0,12.0,9.0,9.0,9.0,0.0,7.0,34,44,39,39,39,14.0,29.0,29.0,24.0,29.0,9.0,44,29,44,34,39,39,9,9,39,44,19,44,39,44,44,29,24,39.0,29,24.0,0
1,16,12,2,2,1,14,4,142,12.0,12.0,12.0,4.0,4.0,2.0,4.0,9.0,19.0,4.0,4.0,4.0,34,39,19,49,39,24.0,24.0,24.0,24.0,24.0,24.0,4,4,29,29,34,24,4,4,14,49,4,29,29,14,34,4,4,34.0,19,24.0,1
1,16,8,2,2,1,19,34,105,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,39,39,39,39,29,29.0,29.0,34.0,29.0,29.0,19.0,24,24,44,39,34,39,44,14,39,34,19,29,39,34,34,14,24,20.0,19,29.0,0
1,11,4,1,0,0,9,4,23,4.0,12.0,12.0,4.0,4.0,9.0,19.0,9.0,9.0,9.0,0.0,0.0,34,39,14,39,24,24.0,49.0,49.0,39.0,29.0,24.0,29,4,34,29,34,14,9,4,34,49,9,24,29,34,34,34,4,27.0,14,39.0,0
0,7,11,4,3,0,39,19,178,12.0,12.0,12.0,7.0,4.0,0.0,9.0,14.0,4.0,4.0,4.0,9.0,39,49,39,39,39,29.0,39.0,34.0,34.0,39.0,24.0,44,34,29,44,34,39,44,44,4,34,29,34,34,49,49,34,39,33.0,34,39.0,1
1,9,6,2,2,1,4,4,74,9.0,9.0,9.0,7.0,2.0,9.0,12.0,12.0,12.0,6.0,5.0,0.0,39,44,39,44,44,24.0,34.0,34.0,29.0,44.0,14.0,34,14,24,34,24,24,34,9,24,14,4,24,34,29,34,9,9,30.0,24,24.0,0
1,4,11,2,0,0,24,34,136,7.0,8.0,8.0,9.0,9.0,6.0,9.0,9.0,10.0,10.0,8.0,3.0,34,44,44,44,44,24.0,39.0,24.0,34.0,29.0,24.0,49,39,44,29,24,29,34,19,39,34,19,24,29,44,49,14,29,16.0,14,24.0,0
0,6,12,2,2,1,4,4,152,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,2.0,7.0,29,39,34,29,19,39.0,9.0,24.0,24.0,24.0,24.0,4,4,44,44,44,44,4,0,39,44,39,44,49,29,39,29,29,33.0,9,24.0,0
1,6,12,1,3,0,4,4,70,0.0,12.0,12.0,12.0,12.0,0.0,12.0,7.0,9.0,9.0,4.0,4.0,34,44,44,34,49,34.0,34.0,34.0,34.0,39.0,34.0,49,49,49,24,19,19,19,34,39,44,24,34,34,34,49,24,4,21.0,24,34.0,1
1,3,11,2,0,0,4,4,168,9.0,9.0,9.0,6.0,6.0,7.0,12.0,4.0,12.0,2.0,4.0,12.0,49,34,29,49,49,24.0,29.0,39.0,24.0,34.0,39.0,44,4,49,29,34,34,19,29,24,49,4,44,34,34,44,24,44,35.0,29,34.0,1
0,9,17,2,2,1,4,14,75,12.0,7.0,9.0,12.0,4.0,2.0,7.0,7.0,12.0,9.0,2.0,9.0,39,34,39,44,24,14.0,29.0,34.0,34.0,34.0,14.0,34,4,34,24,34,39,29,4,24,44,34,19,39,9,29,9,4,39.0,14,29.0,0
1,18,13,4,0,0,9,34,82,44.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,7.0,2.0,10.0,34,44,34,49,34,9.0,44.0,34.0,44.0,44.0,44.0,34,44,4,49,39,29,4,4,29,49,34,14,39,39,24,19,4,29.0,24,39.0,1
1,4,11,2,2,1,24,34,136,7.0,9.0,9.0,8.0,8.0,6.0,9.0,9.0,10.0,10.0,8.0,3.0,34,44,44,44,44,29.0,34.0,34.0,39.0,34.0,24.0,49,39,44,29,24,29,34,19,39,34,19,24,29,44,49,14,29,21.0,14,29.0,1
1,14,12,2,2,1,19,34,3,7.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,9.0,6.0,9.0,39,29,34,44,9,49.0,44.0,39.0,49.0,34.0,14.0,14,4,29,29,34,34,9,4,4,49,39,39,39,24,24,9,9,36.0,29,29.0,0
0,4,13,0,2,0,29,9,203,14.0,7.0,7.0,9.0,4.0,4.0,7.0,9.0,9.0,7.0,8.0,5.0,29,44,39,39,39,29.0,29.0,39.0,29.0,29.0,19.0,29,29,44,39,24,24,34,19,24,29,44,44,44,24,24,44,24,22.0,34,29.0,0
1,11,12,2,3,0,14,24,194,0.0,12.0,12.0,12.0,12.0,0.0,9.0,9.0,7.0,12.0,4.0,4.0,24,39,34,39,34,19.0,29.0,24.0,39.0,24.0,24.0,44,24,14,39,24,24,29,19,19,44,9,29,34,24,34,9,9,33.0,24,24.0,0
1,11,7,2,2,1,39,39,23,10.0,8.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,4.0,4.0,34,49,29,49,49,24.0,9.0,14.0,19.0,24.0,4.0,49,39,24,39,4,4,39,49,4,39,9,9,19,19,24,4,4,30.0,24,4.0,0
0,6,8,2,2,1,39,24,164,34.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,9.0,7.0,4.0,7.0,39,49,39,49,39,34.0,34.0,39.0,34.0,34.0,34.0,49,49,39,44,44,39,49,14,39,44,39,44,49,34,49,24,44,34.0,29,34.0,1
1,9,19,2,2,1,39,44,30,4.0,4.0,14.0,9.0,4.0,9.0,19.0,2.0,9.0,4.0,4.0,7.0,39,39,39,44,44,29.0,39.0,44.0,34.0,34.0,34.0,39,34,39,39,29,19,39,24,39,39,39,24,39,39,39,29,14,23.0,29,34.0,0
1,8,19,3,2,0,4,24,8,7.0,7.0,4.0,12.0,4.0,12.0,9.0,7.0,14.0,4.0,7.0,4.0,24,44,34,34,44,9.0,34.0,34.0,24.0,39.0,9.0,24,19,19,24,39,49,19,4,4,44,19,29,49,49,49,14,19,43.0,19,9.0,0
1,14,6,3,2,0,4,4,105,8.0,6.0,8.0,9.0,9.0,6.0,9.0,10.0,11.0,11.0,1.0,5.0,39,39,39,44,14,34.0,19.0,24.0,34.0,39.0,19.0,24,9,34,44,44,29,39,4,44,44,4,39,44,44,49,4,34,17.0,24,24.0,0
1,11,18,2,2,1,9,14,23,9.0,12.0,12.0,4.0,7.0,2.0,9.0,6.0,8.0,8.0,4.0,10.0,34,39,39,39,29,34.0,34.0,44.0,39.0,44.0,29.0,44,39,29,39,29,14,29,4,44,29,14,9,34,39,49,24,4,29.0,29,44.0,1
0,11,14,0,0,1,24,39,65,9.0,19.0,2.0,9.0,2.0,4.0,7.0,7.0,12.0,7.0,7.0,7.0,34,49,34,44,49,24.0,39.0,34.0,24.0,34.0,9.0,49,44,34,49,49,49,49,24,19,49,34,34,24,39,49,49,14,24.0,34,24.0,0
1,11,11,0,0,1,4,4,69,9.0,9.0,9.0,6.0,6.0,7.0,24.0,4.0,4.0,4.0,4.0,4.0,44,44,44,44,44,34.0,34.0,34.0,34.0,34.0,34.0,44,29,29,29,19,19,39,29,29,39,4,24,14,14,34,9,34,31.0,24,29.0,1
0,8,8,3,4,0,44,49,105,8.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0,39,49,44,44,44,29.0,34.0,34.0,34.0,34.0,34.0,39,34,44,39,39,34,29,34,34,39,34,49,49,39,44,39,24,16.0,34,29.0,0
1,11,6,2,0,0,29,39,36,7.0,10.0,8.0,8.0,4.0,8.0,9.0,7.0,12.0,7.0,9.0,2.0,44,39,34,44,44,49.0,49.0,49.0,49.0,49.0,49.0,39,14,39,44,39,39,44,24,39,34,14,39,34,29,39,14,34,26.0,39,49.0,0
0,8,14,0,2,0,34,14,121,14.0,9.0,14.0,4.0,2.0,2.0,7.0,12.0,9.0,7.0,4.0,7.0,34,44,34,39,24,29.0,39.0,34.0,29.0,24.0,29.0,9,9,24,44,34,39,29,24,29,49,39,39,49,34,44,34,34,30.0,24,29.0,0
1,22,8,0,1,0,4,24,138,4.0,7.0,17.0,7.0,4.0,7.0,8.0,4.0,8.0,8.0,8.0,8.0,34,39,39,44,39,24.0,44.0,44.0,34.0,39.0,24.0,49,19,34,29,19,19,19,44,34,49,14,24,19,34,49,19,39,27.0,34,34.0,1
0,7,12,0,3,0,29,24,148,11.0,8.0,10.0,8.0,4.0,4.0,7.0,12.0,9.0,9.0,4.0,4.0,29,44,29,39,29,24.0,29.0,34.0,19.0,34.0,24.0,24,14,29,34,29,24,29,24,24,24,39,29,39,39,39,44,14,22.0,29,24.0,0
1,14,11,2,0,0,19,34,3,7.0,8.0,8.0,9.0,9.0,6.0,8.0,6.0,10.0,9.0,6.0,9.0,39,29,34,44,9,39.0,39.0,44.0,29.0,44.0,24.0,14,4,29,29,34,34,9,4,4,49,39,39,39,24,24,9,9,44.0,29,39.0,1
1,17,17,2,2,1,4,4,147,7.0,2.0,22.0,4.0,7.0,4.0,12.0,7.0,9.0,12.0,4.0,2.0,39,39,39,39,39,24.0,24.0,34.0,24.0,24.0,39.0,39,4,24,44,44,44,44,24,39,44,24,34,44,44,44,24,4,28.0,39,29.0,0
1,13,9,2,1,0,39,19,36,9.0,9.0,9.0,4.0,9.0,4.0,14.0,12.0,8.0,8.0,1.0,2.0,34,49,24,34,34,9.0,39.0,39.0,44.0,34.0,19.0,29,4,24,34,34,19,39,4,14,9,24,34,39,39,39,14,9,34.0,24,39.0,0
0,12,6,2,2,1,4,24,51,12.0,6.0,12.0,12.0,1.0,3.0,17.0,0.0,17.0,4.0,4.0,4.0,39,44,44,44,34,44.0,39.0,29.0,29.0,29.0,29.0,39,4,29,39,29,34,44,4,44,44,4,14,24,24,24,19,9,46.0,19,34.0,0
0,6,7,2,3,0,49,44,192,14.0,4.0,9.0,9.0,4.0,4.0,4.0,7.0,19.0,7.0,4.0,4.0,44,49,49,44,49,24.0,19.0,19.0,24.0,24.0,29.0,39,34,49,44,49,49,24,24,29,34,34,44,44,44,39,44,24,32.0,39,29.0,0
0,14,4,3,0,0,4,4,0,9.0,2.0,12.0,12.0,2.0,9.0,8.0,11.0,11.0,11.0,2.0,5.0,39,44,34,44,34,24.0,19.0,29.0,24.0,19.0,14.0,9,4,44,44,29,39,19,4,9,44,14,49,39,19,19,14,44,38.0,14,19.0,0
0,19,6,2,2,1,14,39,13,12.0,2.0,14.0,7.0,2.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,44,44,39,44,39,24.0,29.0,39.0,9.0,24.0,29.0,24,14,44,49,34,39,24,4,24,44,24,44,49,44,44,24,44,33.0,9,14.0,0
0,4,11,2,0,0,19,39,209,9.0,9.0,9.0,9.0,9.0,0.0,3.0,9.0,12.0,12.0,5.0,4.0,34,44,39,39,39,39.0,39.0,39.0,39.0,34.0,34.0,14,9,14,24,44,44,19,14,19,44,29,34,39,34,34,24,19,32.0,29,39.0,1
0,9,13,3,2,0,14,14,23,14.0,9.0,9.0,9.0,4.0,0.0,12.0,12.0,12.0,5.0,1.0,4.0,34,44,29,39,19,44.0,34.0,44.0,44.0,34.0,39.0,39,4,19,49,39,34,49,24,34,44,4,14,44,34,24,4,34,33.0,24,39.0,1
1,12,14,2,1,0,9,14,155,6.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,7.0,7.0,6.0,34,44,34,39,34,39.0,39.0,49.0,39.0,49.0,39.0,49,34,39,44,44,34,34,4,29,19,9,34,29,39,39,19,19,23.0,29,39.0,0
0,6,12,2,3,0,44,4,121,14.0,9.0,12.0,7.0,4.0,0.0,13.0,3.0,8.0,10.0,8.0,3.0,44,39,49,34,29,34.0,49.0,44.0,44.0,34.0,39.0,39,24,44,49,39,34,39,24,4,44,49,39,49,29,49,49,19,32.0,24,39.0,0
0,6,14,0,2,0,9,9,70,12.0,9.0,9.0,9.0,0.0,7.0,9.0,4.0,4.0,14.0,7.0,7.0,39,19,49,39,39,34.0,34.0,29.0,34.0,14.0,29.0,29,24,24,34,39,49,49,14,44,39,24,39,44,44,49,34,39,34.0,29,34.0,0
0,8,6,2,1,0,49,49,192,12.0,7.0,9.0,9.0,4.0,4.0,12.0,9.0,12.0,12.0,2.0,0.0,44,49,49,44,49,29.0,34.0,44.0,39.0,39.0,34.0,29,34,49,49,44,39,34,29,39,44,44,44,44,44,49,44,39,23.0,39,29.0,0
1,9,8,2,1,0,4,4,23,5.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,34,34,29,44,29,34.0,34.0,34.0,34.0,29.0,34.0,39,9,34,34,34,39,14,14,29,34,9,29,34,34,49,14,49,39.0,34,34.0,1
0,8,13,4,2,0,4,49,127,14.0,12.0,8.0,8.0,1.0,2.0,3.0,17.0,9.0,9.0,2.0,6.0,29,49,39,44,24,24.0,14.0,44.0,19.0,19.0,14.0,44,29,34,34,39,14,49,19,4,49,14,39,24,9,29,29,9,29.0,29,14.0,0
1,4,12,2,2,1,24,34,136,7.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,10.0,8.0,3.0,34,44,44,44,44,44.0,39.0,34.0,39.0,34.0,34.0,49,39,44,29,24,29,34,19,39,34,19,24,29,44,49,14,29,27.0,14,39.0,1
