gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,49,44,2,0,0,0,19,192,119.0,19.0,19.0,19.0,19.0,0.0,9.0,59.0,39.0,19.0,9.0,59.0,179,159,99,179,59,99.0,139.0,159.0,119.0,179.0,139.0,119,39,99,159,99,119,99,39,179,179,159,179,179,119,119,79,139,142.0,99,159.0,1
1,44,34,0,4,0,99,99,149,13.0,69.0,39.0,39.0,9.0,25.0,39.0,39.0,29.0,29.0,23.0,35.0,119,179,139,179,179,99.0,159.0,159.0,139.0,119.0,119.0,179,139,139,139,139,139,99,119,99,139,99,119,139,99,159,99,99,143.0,119,119.0,1
1,49,44,3,2,0,79,79,142,33.0,33.0,33.0,33.0,33.0,33.0,41.0,41.0,33.0,33.0,12.0,37.0,139,179,159,159,119,159.0,139.0,139.0,139.0,139.0,159.0,199,199,59,179,99,99,139,99,139,59,159,179,199,159,179,119,119,104.0,79,139.0,1
1,44,24,2,0,0,159,59,141,30.0,38.0,34.0,38.0,19.0,38.0,19.0,38.0,47.0,38.0,9.0,47.0,79,179,139,179,79,79.0,139.0,159.0,99.0,119.0,39.0,99,19,119,159,199,179,119,79,139,179,19,179,179,199,159,59,19,99.0,59,79.0,0
0,19,34,2,0,0,39,39,192,29.0,19.0,59.0,19.0,9.0,59.0,29.0,39.0,39.0,39.0,29.0,19.0,119,159,159,159,159,119.0,139.0,139.0,119.0,139.0,139.0,139,19,199,179,179,179,159,59,119,119,119,159,159,199,199,139,179,155.0,119,139.0,0
1,44,79,4,2,0,19,19,23,19.0,49.0,39.0,39.0,9.0,39.0,49.0,29.0,39.0,39.0,29.0,9.0,99,119,159,159,159,119.0,139.0,159.0,119.0,59.0,79.0,139,19,159,139,99,19,159,119,159,119,59,139,139,79,139,119,19,114.0,119,119.0,0
0,84,69,3,2,0,19,99,58,59.0,19.0,59.0,39.0,19.0,0.0,19.0,63.0,39.0,23.0,21.0,29.0,99,179,179,99,99,99.0,139.0,159.0,119.0,139.0,79.0,99,19,59,99,139,159,59,19,119,159,59,139,159,139,159,79,139,81.0,119,119.0,0
1,69,24,2,2,1,39,119,36,29.0,29.0,39.0,29.0,29.0,39.0,59.0,19.0,59.0,39.0,19.0,0.0,159,99,139,199,179,159.0,119.0,119.0,139.0,79.0,59.0,179,179,179,179,79,79,139,39,99,99,79,79,179,59,99,99,39,142.0,119,139.0,1
1,54,44,3,3,1,59,59,142,31.0,37.0,31.0,33.0,29.0,33.0,59.0,19.0,49.0,39.0,15.0,13.0,139,139,139,139,139,99.0,99.0,99.0,99.0,99.0,119.0,179,39,179,179,179,159,179,139,179,159,39,139,159,159,179,179,119,158.0,99,139.0,0
0,39,19,3,0,0,99,39,192,39.0,9.0,49.0,49.0,9.0,39.0,21.0,21.0,63.0,42.0,21.0,31.0,59,119,179,139,199,79.0,99.0,139.0,159.0,119.0,99.0,39,19,59,199,199,139,119,99,199,159,79,199,159,119,159,79,199,138.0,119,139.0,0
1,54,24,0,2,0,139,19,142,29.0,29.0,35.0,35.0,27.0,39.0,69.0,59.0,49.0,9.0,0.0,9.0,139,159,139,199,159,99.0,99.0,99.0,99.0,99.0,99.0,179,119,159,139,159,139,159,139,179,159,139,159,179,159,199,99,59,146.0,139,99.0,0
1,59,39,2,2,1,19,19,143,79.0,9.0,59.0,29.0,9.0,9.0,49.0,39.0,39.0,39.0,0.0,29.0,139,179,159,159,159,59.0,119.0,119.0,99.0,119.0,39.0,179,119,179,139,159,159,39,39,159,179,79,179,159,179,179,119,99,159.0,119,99.0,0
1,64,49,2,2,1,59,19,142,49.0,49.0,49.0,19.0,19.0,9.0,19.0,39.0,79.0,19.0,19.0,19.0,139,159,79,199,159,99.0,99.0,99.0,99.0,99.0,99.0,19,19,119,119,139,99,19,19,59,199,19,119,119,59,139,19,19,138.0,79,99.0,1
1,64,34,2,2,1,79,139,105,30.0,34.0,34.0,34.0,34.0,30.0,35.0,35.0,35.0,35.0,26.0,31.0,159,159,159,159,119,119.0,119.0,139.0,119.0,119.0,79.0,99,99,179,159,139,159,179,59,159,139,79,119,159,139,139,59,99,81.0,79,119.0,0
1,44,19,1,0,0,39,19,23,19.0,49.0,49.0,19.0,19.0,39.0,79.0,39.0,39.0,39.0,0.0,0.0,139,159,59,159,99,99.0,199.0,199.0,159.0,119.0,99.0,119,19,139,119,139,59,39,19,139,199,39,99,119,139,139,139,19,108.0,59,159.0,0
0,29,44,4,3,0,159,79,178,49.0,49.0,49.0,29.0,19.0,0.0,39.0,59.0,19.0,19.0,19.0,39.0,159,199,159,159,159,119.0,159.0,139.0,139.0,159.0,99.0,179,139,119,179,139,159,179,179,19,139,119,139,139,199,199,139,159,132.0,139,159.0,1
1,39,24,2,2,1,19,19,74,39.0,39.0,39.0,29.0,9.0,39.0,49.0,49.0,49.0,25.0,23.0,0.0,159,179,159,179,179,99.0,139.0,139.0,119.0,179.0,59.0,139,59,99,139,99,99,139,39,99,59,19,99,139,119,139,39,39,123.0,99,99.0,0
1,19,44,2,0,0,99,139,136,30.0,33.0,33.0,37.0,37.0,26.0,36.0,36.0,40.0,40.0,32.0,12.0,139,179,179,179,179,99.0,159.0,99.0,139.0,119.0,99.0,199,159,179,119,99,119,139,79,159,139,79,99,119,179,199,59,119,65.0,59,99.0,0
0,24,49,2,2,1,19,19,152,39.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,39.0,39.0,9.0,29.0,119,159,139,119,79,159.0,39.0,99.0,99.0,99.0,99.0,19,19,179,179,179,179,19,0,159,179,159,179,199,119,159,119,119,133.0,39,99.0,0
1,24,49,1,3,0,19,19,70,0.0,49.0,49.0,49.0,49.0,0.0,49.0,29.0,39.0,39.0,19.0,19.0,139,179,179,139,199,139.0,139.0,139.0,139.0,159.0,139.0,199,199,199,99,79,79,79,139,159,179,99,139,139,139,199,99,19,85.0,99,139.0,1
1,14,44,2,0,0,19,19,168,37.0,39.0,37.0,27.0,25.0,29.0,49.0,19.0,49.0,9.0,19.0,49.0,199,139,119,199,199,99.0,119.0,159.0,99.0,139.0,159.0,179,19,199,119,139,139,79,119,99,199,19,179,139,139,179,99,179,143.0,119,139.0,1
0,39,69,2,2,1,19,59,75,49.0,29.0,39.0,49.0,19.0,9.0,29.0,29.0,49.0,39.0,9.0,39.0,159,139,159,179,99,59.0,119.0,139.0,139.0,139.0,59.0,139,19,139,99,139,159,119,19,99,179,139,79,159,39,119,39,19,156.0,59,119.0,0
1,74,54,4,0,0,39,139,82,179.0,3.0,3.0,3.0,3.0,3.0,43.0,43.0,29.0,29.0,9.0,41.0,139,179,139,199,139,39.0,179.0,139.0,179.0,179.0,179.0,139,179,19,199,159,119,19,19,119,199,139,59,159,159,99,79,19,119.0,99,159.0,1
1,19,44,2,2,1,99,139,136,30.0,37.0,37.0,33.0,33.0,26.0,36.0,36.0,40.0,40.0,32.0,12.0,139,179,179,179,179,119.0,139.0,139.0,159.0,139.0,99.0,199,159,179,119,99,119,139,79,159,139,79,99,119,179,199,59,119,86.0,59,119.0,1
1,59,49,2,2,1,79,139,3,29.0,32.0,36.0,36.0,32.0,32.0,33.0,24.0,41.0,37.0,24.0,37.0,159,119,139,179,39,199.0,179.0,159.0,199.0,139.0,59.0,59,19,119,119,139,139,39,19,19,199,159,159,159,99,99,39,39,146.0,119,119.0,0
0,19,54,0,2,0,119,39,203,59.0,29.0,29.0,39.0,19.0,19.0,31.0,39.0,37.0,31.0,35.0,21.0,119,179,159,159,159,119.0,119.0,159.0,119.0,119.0,79.0,119,119,179,159,99,99,139,79,99,119,179,179,179,99,99,179,99,91.0,139,119.0,0
1,44,49,2,3,0,59,99,194,0.0,49.0,49.0,49.0,49.0,0.0,39.0,39.0,29.0,49.0,19.0,19.0,99,159,139,159,139,79.0,119.0,99.0,159.0,99.0,99.0,179,99,59,159,99,99,119,79,79,179,39,119,139,99,139,39,39,133.0,99,99.0,0
1,44,29,2,2,1,159,159,23,43.0,33.0,29.0,29.0,29.0,31.0,39.0,39.0,39.0,39.0,19.0,19.0,139,199,119,199,199,99.0,39.0,59.0,79.0,99.0,19.0,199,159,99,159,19,19,159,199,19,159,39,39,79,79,99,19,19,121.0,99,19.0,0
0,24,34,2,2,1,159,99,164,139.0,0.0,29.0,29.0,0.0,0.0,39.0,39.0,39.0,29.0,19.0,29.0,159,199,159,199,159,139.0,139.0,159.0,139.0,139.0,139.0,199,199,159,179,179,159,199,59,159,179,159,179,199,139,199,99,179,138.0,119,139.0,1
1,39,79,2,2,1,159,179,30,19.0,19.0,59.0,39.0,19.0,39.0,79.0,9.0,39.0,19.0,19.0,29.0,159,159,159,179,179,119.0,159.0,179.0,139.0,139.0,139.0,159,139,159,159,119,79,159,99,159,159,159,99,159,159,159,119,59,94.0,119,139.0,0
1,34,79,3,2,0,19,99,8,29.0,29.0,19.0,49.0,19.0,49.0,39.0,29.0,59.0,19.0,29.0,19.0,99,179,139,139,179,39.0,139.0,139.0,99.0,159.0,39.0,99,79,79,99,159,199,79,19,19,179,79,119,199,199,199,59,79,173.0,79,39.0,0
1,59,24,3,2,0,19,19,105,34.0,26.0,34.0,38.0,38.0,26.0,37.0,41.0,46.0,46.0,4.0,23.0,159,159,159,179,59,139.0,79.0,99.0,139.0,159.0,79.0,99,39,139,179,179,119,159,19,179,179,19,159,179,179,199,19,139,68.0,99,99.0,0
1,44,74,2,2,1,39,59,23,39.0,49.0,49.0,19.0,29.0,9.0,37.0,25.0,35.0,35.0,19.0,43.0,139,159,159,159,119,139.0,139.0,179.0,159.0,179.0,119.0,179,159,119,159,119,59,119,19,179,119,59,39,139,159,199,99,19,119.0,119,179.0,1
0,44,59,0,0,1,99,159,65,39.0,79.0,9.0,39.0,9.0,19.0,29.0,29.0,49.0,29.0,29.0,29.0,139,199,139,179,199,99.0,159.0,139.0,99.0,139.0,39.0,199,179,139,199,199,199,199,99,79,199,139,139,99,159,199,199,59,99.0,139,99.0,0
1,44,44,0,0,1,19,19,69,37.0,39.0,37.0,27.0,25.0,29.0,99.0,19.0,19.0,19.0,19.0,19.0,179,179,179,179,179,139.0,139.0,139.0,139.0,139.0,139.0,179,119,119,119,79,79,159,119,119,159,19,99,59,59,139,39,139,125.0,99,119.0,1
0,34,34,3,4,0,179,199,105,33.0,33.0,33.0,33.0,29.0,37.0,31.0,34.0,34.0,34.0,34.0,31.0,159,199,179,179,179,119.0,139.0,139.0,139.0,139.0,139.0,159,139,179,159,159,139,119,139,139,159,139,199,199,159,179,159,99,67.0,139,119.0,0
1,44,24,2,0,0,119,159,36,29.0,41.0,35.0,35.0,19.0,35.0,39.0,29.0,49.0,29.0,39.0,9.0,179,159,139,179,179,199.0,199.0,199.0,199.0,199.0,199.0,159,59,159,179,159,159,179,99,159,139,59,159,139,119,159,59,139,104.0,159,199.0,0
0,34,59,0,2,0,139,59,121,59.0,39.0,59.0,19.0,9.0,9.0,29.0,49.0,39.0,29.0,19.0,29.0,139,179,139,159,99,119.0,159.0,139.0,119.0,99.0,119.0,39,39,99,179,139,159,119,99,119,199,159,159,199,139,179,139,139,123.0,99,119.0,0
1,89,34,0,1,0,19,99,138,19.0,29.0,69.0,29.0,19.0,29.0,35.0,19.0,35.0,35.0,35.0,35.0,139,159,159,179,159,99.0,179.0,179.0,139.0,159.0,99.0,199,79,139,119,79,79,79,179,139,199,59,99,79,139,199,79,159,110.0,139,139.0,1
0,29,49,0,3,0,119,99,148,45.0,35.0,41.0,35.0,19.0,19.0,29.0,49.0,39.0,39.0,19.0,19.0,119,179,119,159,119,99.0,119.0,139.0,79.0,139.0,99.0,99,59,119,139,119,99,119,99,99,99,159,119,159,159,159,179,59,88.0,119,99.0,0
1,59,44,2,0,0,79,139,3,30.0,33.0,33.0,37.0,37.0,26.0,33.0,24.0,41.0,37.0,24.0,37.0,159,119,139,179,39,159.0,159.0,179.0,119.0,179.0,99.0,59,19,119,119,139,139,39,19,19,199,159,159,159,99,99,39,39,179.0,119,159.0,1
1,69,69,2,2,1,19,19,147,29.0,9.0,89.0,19.0,29.0,19.0,49.0,29.0,39.0,49.0,19.0,9.0,159,159,159,159,159,99.0,99.0,139.0,99.0,99.0,159.0,159,19,99,179,179,179,179,99,159,179,99,139,179,179,179,99,19,112.0,159,119.0,0
1,54,39,2,1,0,159,79,36,39.0,39.0,39.0,19.0,39.0,19.0,59.0,49.0,35.0,35.0,7.0,9.0,139,199,99,139,139,39.0,159.0,159.0,179.0,139.0,79.0,119,19,99,139,139,79,159,19,59,39,99,139,159,159,159,59,39,138.0,99,159.0,0
0,49,24,2,2,1,19,99,51,49.0,27.0,49.0,49.0,5.0,15.0,69.0,0.0,69.0,19.0,19.0,19.0,159,179,179,179,139,179.0,159.0,119.0,119.0,119.0,119.0,159,19,119,159,119,139,179,19,179,179,19,59,99,99,99,79,39,184.0,79,139.0,0
0,24,29,2,3,0,199,179,192,59.0,19.0,39.0,39.0,19.0,19.0,19.0,29.0,79.0,29.0,19.0,19.0,179,199,199,179,199,99.0,79.0,79.0,99.0,99.0,119.0,159,139,199,179,199,199,99,99,119,139,139,179,179,179,159,179,99,128.0,159,119.0,0
0,59,19,3,0,0,19,19,0,39.0,9.0,49.0,49.0,9.0,39.0,33.0,44.0,44.0,44.0,11.0,22.0,159,179,139,179,139,99.0,79.0,119.0,99.0,79.0,59.0,39,19,179,179,119,159,79,19,39,179,59,199,159,79,79,59,179,155.0,59,79.0,0
0,79,24,2,2,1,59,159,13,49.0,9.0,59.0,29.0,9.0,39.0,39.0,39.0,39.0,39.0,19.0,19.0,179,179,159,179,159,99.0,119.0,159.0,39.0,99.0,119.0,99,59,179,199,139,159,99,19,99,179,99,179,199,179,179,99,179,135.0,39,59.0,0
0,19,44,2,0,0,79,159,209,39.0,39.0,39.0,39.0,39.0,0.0,15.0,39.0,49.0,49.0,23.0,19.0,139,179,159,159,159,159.0,159.0,159.0,159.0,139.0,139.0,59,39,59,99,179,179,79,59,79,179,119,139,159,139,139,99,79,128.0,119,159.0,1
0,39,54,3,2,0,59,59,23,59.0,39.0,39.0,39.0,19.0,0.0,49.0,49.0,49.0,23.0,5.0,19.0,139,179,119,159,79,179.0,139.0,179.0,179.0,139.0,159.0,159,19,79,199,159,139,199,99,139,179,19,59,179,139,99,19,139,135.0,99,159.0,1
1,49,59,2,1,0,39,59,155,27.0,35.0,31.0,35.0,35.0,31.0,35.0,39.0,35.0,31.0,31.0,26.0,139,179,139,159,139,159.0,159.0,199.0,159.0,199.0,159.0,199,139,159,179,179,139,139,19,119,79,39,139,119,159,159,79,79,94.0,119,159.0,0
0,24,49,2,3,0,179,19,121,59.0,39.0,49.0,29.0,19.0,0.0,55.0,15.0,33.0,43.0,33.0,15.0,179,159,199,139,119,139.0,199.0,179.0,179.0,139.0,159.0,159,99,179,199,159,139,159,99,19,179,199,159,199,119,199,199,79,131.0,99,159.0,0
0,24,59,0,2,0,39,39,70,49.0,39.0,39.0,39.0,0.0,29.0,39.0,19.0,19.0,59.0,29.0,29.0,159,79,199,159,159,139.0,139.0,119.0,139.0,59.0,119.0,119,99,99,139,159,199,199,59,179,159,99,159,179,179,199,139,159,136.0,119,139.0,0
0,34,24,2,1,0,199,199,192,49.0,29.0,39.0,39.0,19.0,19.0,49.0,39.0,49.0,49.0,9.0,0.0,179,199,199,179,199,119.0,139.0,179.0,159.0,159.0,139.0,119,139,199,199,179,159,139,119,159,179,179,179,179,179,199,179,159,92.0,159,119.0,0
1,39,34,2,1,0,19,19,23,23.0,26.0,38.0,38.0,38.0,34.0,32.0,32.0,37.0,32.0,32.0,32.0,139,139,119,179,119,139.0,139.0,139.0,139.0,119.0,139.0,159,39,139,139,139,159,59,59,119,139,39,119,139,139,199,59,199,157.0,139,139.0,1
0,34,54,4,2,0,19,199,127,59.0,49.0,35.0,35.0,7.0,9.0,13.0,69.0,39.0,39.0,9.0,25.0,119,199,159,179,99,99.0,59.0,179.0,79.0,79.0,59.0,179,119,139,139,159,59,199,79,19,199,59,159,99,39,119,119,39,118.0,119,59.0,0
1,19,49,2,2,1,99,139,136,29.0,32.0,36.0,36.0,32.0,32.0,36.0,36.0,40.0,40.0,32.0,12.0,139,179,179,179,179,179.0,159.0,139.0,159.0,139.0,139.0,199,159,179,119,99,119,139,79,159,139,79,99,119,179,199,59,119,108.0,59,159.0,1
0,184,74,0,0,1,19,19,190,59.0,59.0,19.0,19.0,0.0,39.0,49.0,0.0,49.0,49.0,0.0,49.0,139,119,139,159,59,79.0,139.0,179.0,119.0,159.0,99.0,19,39,19,159,179,179,199,19,19,199,79,139,59,199,159,19,19,82.0,199,79.0,0
0,54,59,4,2,0,119,119,160,63.0,21.0,31.0,42.0,21.0,21.0,39.0,39.0,39.0,19.0,19.0,39.0,179,199,179,179,159,159.0,119.0,139.0,139.0,139.0,159.0,159,99,199,199,199,199,159,79,99,99,159,179,179,199,199,139,139,137.0,179,139.0,1
0,29,29,4,0,0,39,19,108,27.0,37.0,43.0,27.0,27.0,37.0,27.0,35.0,39.0,35.0,31.0,27.0,139,159,179,179,139,139.0,139.0,139.0,139.0,139.0,79.0,119,19,79,199,159,159,79,139,99,179,119,99,199,159,199,139,59,162.0,59,99.0,0
1,24,14,2,0,0,99,199,121,59.0,9.0,59.0,29.0,29.0,9.0,49.0,19.0,69.0,29.0,0.0,29.0,119,159,39,199,39,119.0,119.0,159.0,39.0,159.0,19.0,119,119,139,59,79,59,119,99,79,99,139,19,119,19,39,39,19,80.0,59,119.0,0
1,49,44,0,0,1,119,159,26,19.0,39.0,39.0,19.0,39.0,39.0,39.0,39.0,39.0,19.0,19.0,39.0,119,179,179,179,139,119.0,139.0,139.0,139.0,139.0,99.0,139,39,159,159,99,79,79,59,59,179,99,139,179,119,139,79,99,160.0,99,99.0,0
1,29,29,3,2,0,59,59,194,43.0,27.0,59.0,19.0,27.0,19.0,59.0,19.0,39.0,39.0,19.0,19.0,139,139,199,179,179,119.0,159.0,159.0,159.0,159.0,159.0,59,59,79,139,119,99,79,99,19,199,139,119,159,179,199,159,139,146.0,119,139.0,0
0,49,79,3,2,0,19,19,177,59.0,19.0,59.0,19.0,9.0,29.0,0.0,49.0,49.0,49.0,49.0,0.0,179,179,179,179,199,79.0,39.0,139.0,19.0,139.0,19.0,79,59,59,159,139,119,139,79,179,179,39,179,179,179,179,179,39,130.0,199,19.0,0
0,29,19,0,2,0,19,59,121,41.0,39.0,37.0,39.0,19.0,19.0,9.0,29.0,89.0,49.0,0.0,19.0,119,159,179,159,139,59.0,159.0,99.0,59.0,139.0,19.0,99,59,159,119,179,159,99,19,39,199,19,159,179,79,99,119,39,121.0,119,19.0,0
1,69,59,4,0,0,59,19,177,39.0,39.0,69.0,9.0,19.0,19.0,39.0,19.0,59.0,39.0,19.0,19.0,159,159,159,179,139,139.0,139.0,119.0,119.0,119.0,119.0,179,39,139,159,119,79,39,39,39,119,139,59,139,119,159,159,159,126.0,119,119.0,1
1,69,39,2,3,0,19,19,19,21.0,21.0,63.0,42.0,21.0,31.0,99.0,0.0,19.0,59.0,0.0,19.0,139,159,179,159,159,59.0,119.0,99.0,119.0,99.0,79.0,159,39,159,159,159,159,159,159,119,159,99,79,119,59,119,119,119,120.0,119,79.0,0
1,34,34,4,3,0,19,19,105,31.0,34.0,34.0,34.0,34.0,31.0,33.0,33.0,33.0,33.0,29.0,37.0,199,199,199,199,199,179.0,199.0,179.0,179.0,179.0,179.0,179,179,99,199,179,199,199,119,159,199,39,99,99,99,179,99,99,67.0,199,159.0,1
1,24,59,2,3,0,99,59,142,19.0,39.0,39.0,19.0,19.0,59.0,99.0,9.0,29.0,39.0,19.0,0.0,139,79,139,179,179,99.0,159.0,139.0,139.0,119.0,119.0,199,99,199,139,59,19,199,99,59,159,39,79,159,39,79,59,119,94.0,139,159.0,0
0,19,59,0,2,0,19,19,146,49.0,39.0,39.0,39.0,0.0,29.0,39.0,39.0,19.0,29.0,9.0,59.0,59,179,179,179,139,139.0,159.0,119.0,119.0,139.0,99.0,139,199,99,119,59,159,119,139,119,59,99,159,199,179,199,119,59,109.0,159,119.0,0
1,19,29,2,4,0,119,119,121,99.0,39.0,19.0,9.0,19.0,9.0,59.0,19.0,39.0,29.0,29.0,19.0,159,159,179,199,199,99.0,139.0,159.0,159.0,159.0,99.0,159,179,159,179,179,179,79,119,159,159,119,139,179,139,139,139,119,112.0,139,139.0,0
0,29,54,4,2,0,159,79,178,49.0,29.0,39.0,39.0,19.0,19.0,39.0,59.0,19.0,19.0,19.0,39.0,159,199,159,159,159,119.0,139.0,139.0,119.0,119.0,99.0,179,139,119,179,139,159,179,179,19,139,119,139,139,199,199,139,159,73.0,139,139.0,1
1,59,49,1,2,0,19,19,105,69.0,0.0,69.0,19.0,19.0,19.0,59.0,49.0,39.0,29.0,9.0,9.0,159,159,199,179,199,139.0,139.0,199.0,199.0,139.0,59.0,119,19,119,179,159,179,39,119,159,159,119,199,179,139,179,179,99,117.0,119,179.0,1
0,24,49,2,2,1,99,99,38,34.0,34.0,39.0,39.0,21.0,30.0,30.0,34.0,38.0,38.0,23.0,34.0,139,159,179,199,99,119.0,139.0,119.0,79.0,79.0,79.0,159,39,119,159,119,119,139,39,119,179,59,59,159,99,119,59,99,155.0,99,79.0,0
1,59,64,0,2,0,119,119,28,23.0,49.0,49.0,15.0,29.0,29.0,99.0,19.0,19.0,19.0,9.0,29.0,119,139,119,139,139,119.0,99.0,119.0,139.0,119.0,99.0,199,199,159,139,159,159,99,99,119,99,119,179,199,179,159,79,79,106.0,139,99.0,0
1,29,14,2,2,1,59,39,121,39.0,59.0,39.0,39.0,0.0,19.0,39.0,41.0,41.0,43.0,11.0,19.0,139,139,139,199,179,179.0,139.0,139.0,179.0,139.0,159.0,179,159,159,119,139,139,119,39,119,139,99,139,159,79,139,99,19,128.0,119,159.0,1
0,24,59,2,1,0,179,119,63,59.0,49.0,39.0,29.0,9.0,9.0,39.0,39.0,39.0,39.0,39.0,0.0,159,159,179,159,179,139.0,199.0,199.0,199.0,199.0,139.0,159,99,139,179,199,199,59,59,139,119,139,199,199,99,119,119,59,163.0,159,79.0,0
1,34,44,1,0,0,19,19,121,19.0,39.0,39.0,19.0,39.0,39.0,66.0,33.0,44.0,44.0,0.0,11.0,159,139,179,159,119,119.0,179.0,179.0,119.0,99.0,139.0,179,179,119,159,99,99,59,79,139,159,119,119,139,79,139,99,99,130.0,99,99.0,1
0,44,69,3,2,0,59,119,131,34.0,34.0,34.0,34.0,27.0,34.0,28.0,36.0,36.0,32.0,36.0,28.0,139,179,139,159,179,139.0,159.0,159.0,139.0,139.0,119.0,159,99,159,159,159,159,159,119,179,159,159,159,159,119,139,159,59,131.0,99,119.0,1
1,44,74,2,0,0,39,99,194,49.0,59.0,19.0,19.0,9.0,39.0,39.0,39.0,39.0,29.0,9.0,39.0,139,159,119,159,99,59.0,119.0,159.0,79.0,99.0,79.0,79,79,39,79,139,99,159,19,39,119,39,119,159,139,99,59,179,159.0,39,79.0,0
0,59,104,2,2,1,59,99,134,79.0,39.0,29.0,39.0,0.0,9.0,39.0,49.0,29.0,29.0,29.0,19.0,139,179,179,159,179,159.0,159.0,159.0,19.0,19.0,19.0,39,59,79,179,159,119,159,79,139,159,79,119,139,99,159,99,59,106.0,79,59.0,0
0,29,54,2,0,0,19,19,208,29.0,39.0,39.0,39.0,9.0,39.0,19.0,39.0,39.0,29.0,39.0,29.0,139,179,139,159,159,39.0,119.0,139.0,99.0,139.0,39.0,79,39,179,159,99,119,79,59,39,159,99,99,139,119,159,79,39,130.0,99,99.0,0
0,34,24,2,2,1,99,159,71,39.0,29.0,39.0,39.0,19.0,29.0,49.0,39.0,39.0,39.0,19.0,9.0,159,159,119,159,119,179.0,179.0,179.0,179.0,179.0,139.0,139,99,159,199,199,199,199,119,159,179,119,199,199,159,199,179,159,146.0,139,179.0,1
0,49,14,3,2,0,19,19,177,49.0,19.0,49.0,9.0,19.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,179,179,179,179,199,139.0,119.0,179.0,79.0,179.0,59.0,79,59,59,159,139,119,139,79,179,179,39,179,179,179,179,179,39,137.0,199,39.0,0
0,44,64,3,0,0,19,39,189,31.0,31.0,39.0,31.0,31.0,31.0,19.0,29.0,59.0,19.0,29.0,39.0,99,159,99,139,139,79.0,119.0,139.0,59.0,99.0,79.0,19,19,119,199,119,99,39,0,99,79,79,179,159,59,99,119,179,137.0,99,99.0,0
0,44,24,2,0,0,99,19,23,22.0,35.0,35.0,35.0,35.0,35.0,30.0,37.0,37.0,33.0,33.0,26.0,139,199,119,159,179,59.0,119.0,79.0,119.0,119.0,59.0,39,19,199,199,139,159,99,19,19,199,79,199,179,99,139,139,79,124.0,59,79.0,0
0,14,19,0,0,1,39,79,121,37.0,35.0,37.0,35.0,27.0,23.0,29.0,39.0,39.0,29.0,29.0,29.0,119,159,159,159,139,99.0,159.0,179.0,159.0,99.0,139.0,179,39,159,179,19,19,99,19,99,119,179,19,199,199,179,159,19,116.0,59,139.0,1
0,44,24,0,2,0,139,79,23,37.0,27.0,37.0,32.0,32.0,32.0,30.0,33.0,33.0,37.0,37.0,26.0,159,179,179,179,159,59.0,159.0,159.0,99.0,159.0,39.0,139,79,119,179,179,179,99,39,19,199,199,179,179,99,139,179,139,113.0,99,119.0,0
1,54,44,2,2,1,99,99,142,33.0,33.0,33.0,33.0,33.0,33.0,37.0,32.0,37.0,37.0,23.0,32.0,139,139,179,159,159,139.0,139.0,139.0,139.0,139.0,139.0,159,119,159,179,99,99,99,99,139,179,119,139,119,79,99,79,59,112.0,119,139.0,1
1,49,39,0,2,0,19,39,144,29.0,29.0,49.0,39.0,9.0,39.0,39.0,59.0,19.0,39.0,0.0,39.0,79,179,199,159,159,159.0,159.0,99.0,99.0,119.0,139.0,199,119,19,139,59,119,199,99,59,199,119,99,139,119,159,39,19,131.0,139,139.0,1
0,39,54,0,2,0,159,159,169,99.0,13.0,39.0,45.0,0.0,0.0,19.0,39.0,29.0,39.0,39.0,29.0,139,179,159,139,139,139.0,139.0,139.0,139.0,139.0,139.0,39,59,39,199,199,199,39,19,139,79,79,179,179,159,159,59,59,72.0,99,139.0,1
0,19,29,0,2,0,39,79,121,199.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,49.0,39.0,29.0,19.0,119,119,99,139,139,159.0,119.0,139.0,139.0,159.0,119.0,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,84.0,139,139.0,1
1,69,49,2,2,1,99,179,63,9.0,39.0,49.0,49.0,29.0,19.0,39.0,39.0,39.0,39.0,19.0,19.0,139,159,179,179,139,159.0,199.0,159.0,199.0,159.0,79.0,119,79,79,179,159,199,159,99,139,179,119,159,179,159,199,79,79,135.0,139,159.0,0
1,39,54,2,2,1,139,99,23,19.0,39.0,39.0,39.0,39.0,19.0,35.0,35.0,35.0,37.0,25.0,27.0,139,179,159,199,139,119.0,119.0,139.0,139.0,79.0,99.0,199,199,119,119,79,59,19,119,79,139,179,99,199,159,199,59,59,76.0,119,119.0,1
