gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,12,12,2,2,1,49,49,38,17.0,21.0,17.0,21.0,14.0,8.0,15.0,17.0,19.0,19.0,11.0,17.0,69,79,89,99,49,49.0,59.0,69.0,59.0,69.0,49.0,79,19,59,79,59,59,69,19,59,89,29,29,79,49,59,29,49,65.0,49,59.0,0
0,14,14,3,3,1,9,9,93,29.0,9.0,19.0,19.0,9.0,9.0,29.0,19.0,19.0,9.0,14.0,4.0,89,89,79,89,89,79.0,69.0,69.0,79.0,79.0,79.0,79,59,59,49,39,29,59,49,49,79,39,49,49,39,39,39,39,38.0,49,79.0,1
0,24,22,2,2,1,99,99,66,6.0,19.0,42.0,9.0,14.0,7.0,14.0,19.0,34.0,14.0,4.0,9.0,79,89,59,99,89,69.0,79.0,79.0,49.0,49.0,49.0,39,49,19,79,79,69,59,49,89,89,89,79,69,79,99,89,69,63.0,29,59.0,1
1,14,29,0,0,1,9,9,37,14.0,14.0,24.0,9.0,14.0,19.0,24.0,25.0,14.0,9.0,8.0,14.0,69,89,59,79,49,49.0,39.0,59.0,49.0,59.0,19.0,39,39,19,79,49,29,19,49,19,69,79,49,89,59,99,59,19,64.0,49,49.0,1
0,22,19,2,4,0,49,9,23,27.0,19.0,19.0,27.0,2.0,2.0,15.0,18.0,18.0,16.0,16.0,13.0,69,99,59,79,89,79.0,69.0,69.0,59.0,59.0,49.0,19,9,99,99,69,79,49,9,9,99,39,99,89,49,69,69,39,72.0,29,49.0,0
0,14,27,2,3,0,69,39,49,29.0,9.0,24.0,19.0,7.0,6.0,19.0,19.0,19.0,19.0,19.0,0.0,79,79,79,79,79,89.0,99.0,99.0,99.0,99.0,89.0,79,39,89,89,89,89,79,49,79,89,79,89,89,89,89,89,89,80.0,69,79.0,1
0,22,12,2,2,1,79,29,142,19.0,19.0,19.0,19.0,9.0,14.0,15.0,17.0,17.0,17.0,17.0,15.0,79,89,89,89,89,49.0,79.0,99.0,49.0,79.0,69.0,99,69,79,79,59,59,59,9,59,79,69,69,79,59,59,29,19,36.0,69,49.0,0
1,27,34,2,2,1,29,19,142,4.0,24.0,19.0,9.0,14.0,24.0,24.0,14.0,19.0,19.0,9.0,9.0,59,69,69,89,69,49.0,69.0,79.0,59.0,89.0,39.0,89,49,99,49,39,39,19,9,79,69,29,29,79,49,79,49,19,44.0,59,59.0,0
0,17,27,0,2,0,89,59,148,29.0,19.0,19.0,19.0,9.0,0.0,14.0,19.0,24.0,19.0,9.0,9.0,49,89,69,79,69,69.0,79.0,69.0,69.0,69.0,49.0,39,9,69,89,79,79,59,29,79,69,69,79,79,49,49,69,49,75.0,59,49.0,1
1,29,27,2,0,0,19,59,142,9.0,19.0,24.0,24.0,9.0,9.0,19.0,9.0,21.0,19.0,14.0,12.0,69,99,89,79,79,79.0,59.0,79.0,59.0,69.0,49.0,89,69,49,89,59,49,79,19,49,89,59,69,69,19,39,39,29,57.0,39,59.0,1
0,32,22,2,2,1,89,49,7,29.0,14.0,14.0,19.0,4.0,14.0,11.0,24.0,24.0,7.0,14.0,14.0,69,99,59,79,79,59.0,59.0,69.0,59.0,59.0,49.0,89,19,99,89,79,79,79,69,69,89,89,89,89,89,89,49,69,54.0,59,49.0,0
0,22,7,0,2,0,39,39,90,24.0,9.0,24.0,4.0,9.0,24.0,18.0,19.0,18.0,13.0,12.0,14.0,59,89,69,89,59,59.0,79.0,69.0,59.0,69.0,59.0,89,59,69,89,49,49,59,19,29,89,59,69,69,89,89,49,29,71.0,59,69.0,0
1,12,29,2,1,0,9,9,17,13.0,17.0,15.0,17.0,17.0,15.0,18.0,13.0,18.0,16.0,16.0,16.0,59,69,69,69,49,69.0,59.0,59.0,49.0,59.0,39.0,89,89,79,59,79,79,89,19,49,59,49,59,79,59,69,29,19,47.0,29,59.0,1
0,27,12,0,2,0,9,9,148,24.0,19.0,14.0,19.0,4.0,14.0,9.0,19.0,24.0,24.0,9.0,9.0,39,89,49,79,59,29.0,39.0,49.0,39.0,19.0,29.0,9,9,9,99,99,99,19,9,29,99,49,99,99,59,59,99,9,83.0,39,39.0,0
1,22,19,0,2,0,9,9,23,14.0,9.0,29.0,9.0,14.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,59,69,79,79,89,69.0,89.0,59.0,99.0,69.0,79.0,39,59,79,89,59,69,79,59,59,69,69,79,89,69,99,19,9,64.0,59,79.0,1
1,12,24,1,2,0,9,9,70,24.0,19.0,19.0,24.0,0.0,9.0,24.0,14.0,19.0,19.0,9.0,9.0,69,89,89,69,99,69.0,69.0,69.0,69.0,69.0,69.0,99,99,99,49,39,39,39,69,79,89,49,69,69,69,99,49,9,47.0,49,69.0,1
0,32,19,1,2,0,19,19,180,19.0,15.0,17.0,15.0,15.0,13.0,14.0,16.0,20.0,18.0,16.0,12.0,79,79,79,79,79,79.0,79.0,79.0,79.0,79.0,69.0,49,49,49,89,69,69,69,69,89,89,49,69,69,69,89,49,69,60.0,59,69.0,1
1,27,29,3,1,0,29,29,142,14.0,19.0,9.0,29.0,4.0,19.0,29.0,9.0,24.0,19.0,7.0,6.0,69,69,69,69,69,69.0,59.0,69.0,69.0,59.0,49.0,89,19,89,89,89,79,89,69,89,79,19,69,79,79,89,89,59,88.0,49,59.0,0
1,24,7,2,0,0,19,19,148,11.0,17.0,19.0,15.0,15.0,17.0,39.0,14.0,19.0,9.0,4.0,9.0,79,89,79,79,79,59.0,79.0,79.0,69.0,69.0,59.0,79,39,29,99,89,79,79,39,39,89,49,69,89,89,89,69,29,45.0,59,69.0,0
1,14,27,4,4,1,9,9,118,19.0,19.0,19.0,9.0,9.0,19.0,19.0,9.0,24.0,19.0,9.0,14.0,59,79,79,79,69,69.0,89.0,79.0,69.0,59.0,59.0,39,59,39,79,89,69,29,79,89,89,89,69,89,79,89,79,39,45.0,39,59.0,0
1,19,22,2,3,0,9,9,23,14.0,18.0,18.0,16.0,18.0,14.0,16.0,16.0,18.0,16.0,16.0,16.0,69,69,59,89,59,79.0,79.0,79.0,79.0,59.0,69.0,79,19,69,69,69,79,29,29,59,69,19,59,69,69,99,29,99,63.0,69,79.0,1
1,27,7,3,0,0,29,9,142,14.0,24.0,14.0,14.0,14.0,14.0,74.0,4.0,4.0,9.0,0.0,4.0,89,79,89,89,89,59.0,89.0,99.0,99.0,79.0,89.0,69,49,79,79,69,59,29,49,89,79,19,29,39,49,89,79,19,61.0,89,69.0,0
0,4,9,1,2,0,19,39,60,24.0,24.0,24.0,14.0,4.0,4.0,19.0,19.0,19.0,19.0,9.0,9.0,69,89,79,59,69,19.0,29.0,19.0,19.0,59.0,19.0,59,79,29,39,39,29,49,19,59,79,69,59,69,59,89,19,19,52.0,59,19.0,0
0,22,24,0,2,0,9,9,178,39.0,19.0,19.0,19.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,69,49,89,89,69,69.0,59.0,89.0,79.0,89.0,89.0,39,9,49,89,49,49,9,19,39,89,59,59,69,49,79,99,89,59.0,29,69.0,0
1,27,12,2,0,0,9,9,136,19.0,9.0,9.0,29.0,14.0,14.0,29.0,19.0,19.0,19.0,9.0,0.0,69,79,79,79,79,89.0,69.0,79.0,39.0,79.0,29.0,69,29,49,79,69,69,29,19,69,79,59,39,89,69,89,69,9,75.0,79,39.0,0
1,22,32,2,2,1,29,19,142,11.0,24.0,24.0,7.0,14.0,14.0,29.0,19.0,14.0,14.0,7.0,11.0,79,89,89,79,89,69.0,69.0,79.0,69.0,59.0,59.0,89,79,49,79,39,39,19,19,69,49,59,49,59,29,59,69,29,38.0,49,69.0,1
0,14,29,2,1,0,9,59,53,29.0,24.0,19.0,14.0,4.0,4.0,17.0,18.0,15.0,14.0,14.0,16.0,89,79,69,69,69,49.0,69.0,79.0,59.0,69.0,49.0,29,9,39,89,79,79,99,9,9,99,59,89,89,79,69,69,19,69.0,59,59.0,0
1,34,29,3,1,0,9,9,163,14.0,19.0,9.0,29.0,4.0,19.0,19.0,19.0,19.0,14.0,9.0,14.0,69,99,79,89,89,89.0,69.0,59.0,89.0,89.0,59.0,69,9,29,99,79,59,39,9,89,79,9,69,99,49,79,19,19,74.0,79,69.0,1
0,9,17,2,1,0,9,9,43,33.0,16.0,22.0,22.0,0.0,5.0,14.0,19.0,19.0,19.0,4.0,19.0,69,89,89,89,39,69.0,79.0,79.0,79.0,79.0,59.0,19,19,9,39,69,69,19,9,59,39,69,49,99,99,99,19,19,46.0,59,69.0,1
0,22,19,2,2,1,49,79,170,19.0,34.0,19.0,9.0,9.0,4.0,9.0,9.0,29.0,24.0,9.0,14.0,69,79,69,89,49,79.0,49.0,89.0,69.0,59.0,49.0,59,39,59,99,89,79,69,59,69,49,59,99,69,79,69,39,89,54.0,69,59.0,1
1,22,37,2,2,1,29,9,142,24.0,19.0,9.0,19.0,19.0,4.0,39.0,0.0,9.0,49.0,0.0,0.0,99,79,99,99,99,79.0,79.0,69.0,69.0,69.0,49.0,99,69,69,29,29,29,29,29,29,39,49,29,59,99,99,9,69,50.0,59,69.0,1
1,7,4,2,3,0,29,9,74,9.0,9.0,34.0,34.0,7.0,1.0,39.0,14.0,9.0,19.0,9.0,4.0,79,69,69,79,69,79.0,79.0,99.0,99.0,79.0,69.0,79,69,69,59,39,39,79,69,29,49,29,39,79,99,99,19,19,49.0,49,79.0,1
0,29,29,1,2,0,9,9,22,24.0,24.0,24.0,24.0,0.0,0.0,14.0,19.0,9.0,29.0,4.0,19.0,89,89,99,79,69,89.0,89.0,89.0,89.0,59.0,49.0,99,19,99,99,69,69,89,19,89,79,9,39,29,69,99,59,89,46.0,89,89.0,1
1,19,17,2,2,1,9,9,23,13.0,18.0,18.0,16.0,16.0,15.0,16.0,16.0,18.0,16.0,16.0,16.0,69,69,59,89,59,69.0,69.0,69.0,69.0,69.0,69.0,79,19,69,69,69,79,29,29,59,69,19,59,69,69,99,29,99,87.0,69,69.0,1
0,12,22,2,1,0,9,9,152,39.0,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,19.0,4.0,14.0,59,79,69,59,39,39.0,79.0,59.0,19.0,49.0,19.0,9,9,89,89,89,89,9,0,79,89,79,89,99,59,79,59,59,78.0,19,29.0,0
0,24,34,2,4,0,9,99,198,19.0,9.0,29.0,19.0,9.0,9.0,4.0,19.0,24.0,24.0,14.0,9.0,59,99,99,79,79,59.0,89.0,99.0,29.0,89.0,39.0,99,9,79,69,69,79,19,9,39,79,9,79,89,69,69,79,89,81.0,59,59.0,0
0,12,22,0,2,0,79,49,105,9.0,19.0,23.0,19.0,4.0,23.0,15.0,19.0,17.0,19.0,9.0,19.0,69,89,69,89,69,19.0,29.0,39.0,19.0,29.0,19.0,59,79,59,89,79,79,89,49,69,39,89,89,89,89,89,99,39,49.0,59,19.0,0
1,22,9,0,0,1,39,29,121,9.0,24.0,14.0,19.0,14.0,14.0,29.0,29.0,29.0,4.0,0.0,4.0,49,59,69,79,49,49.0,39.0,49.0,49.0,49.0,49.0,59,29,49,59,59,49,59,49,29,59,59,39,69,59,49,39,9,49.0,59,49.0,0
0,12,17,4,2,0,59,29,192,29.0,0.0,29.0,29.0,9.0,0.0,16.0,16.0,16.0,16.0,16.0,14.0,69,89,89,79,89,69.0,69.0,69.0,69.0,69.0,49.0,69,49,69,79,79,79,79,79,89,79,79,79,89,79,79,89,59,67.0,69,59.0,0
0,14,39,0,2,0,19,19,114,16.0,16.0,16.0,16.0,16.0,16.0,15.0,17.0,17.0,19.0,13.0,17.0,89,89,99,89,89,69.0,79.0,69.0,79.0,69.0,59.0,69,69,49,89,49,49,79,49,89,59,69,89,89,69,79,89,69,61.0,59,79.0,1
1,27,37,2,2,1,29,29,23,19.0,24.0,24.0,9.0,14.0,4.0,29.0,14.0,14.0,19.0,9.0,9.0,59,79,69,69,79,49.0,69.0,69.0,59.0,59.0,59.0,69,39,39,79,49,49,39,19,69,49,19,59,79,59,69,19,9,75.0,59,59.0,0
1,14,17,4,2,0,9,9,74,14.0,17.0,18.0,18.0,16.0,11.0,19.0,19.0,24.0,24.0,4.0,4.0,79,99,99,99,79,89.0,89.0,89.0,89.0,89.0,89.0,49,69,59,99,89,99,89,99,49,89,69,29,99,99,99,99,99,29.0,99,89.0,1
1,14,29,2,4,0,39,19,121,19.0,19.0,19.0,19.0,9.0,9.0,34.0,9.0,24.0,19.0,4.0,4.0,79,69,79,89,79,59.0,79.0,89.0,89.0,79.0,79.0,59,9,59,69,69,79,69,99,89,89,79,89,99,99,99,69,19,44.0,69,79.0,0
1,17,22,2,0,0,19,9,17,18.0,19.0,18.0,13.0,12.0,14.0,24.0,19.0,29.0,14.0,4.0,4.0,49,89,49,79,59,69.0,69.0,79.0,69.0,79.0,69.0,79,9,49,49,59,49,49,39,19,99,19,69,99,69,79,19,19,80.0,49,69.0,1
0,14,22,2,0,0,49,59,9,19.0,19.0,14.0,14.0,11.0,17.0,21.0,13.0,29.0,9.0,13.0,9.0,69,89,69,89,99,49.0,69.0,89.0,79.0,99.0,19.0,69,9,59,89,99,99,99,29,39,99,19,49,99,99,99,39,99,64.0,29,49.0,0
1,22,19,2,1,0,19,49,194,19.0,19.0,19.0,9.0,19.0,9.0,19.0,19.0,19.0,14.0,4.0,19.0,69,79,59,79,49,59.0,69.0,89.0,69.0,79.0,59.0,39,39,19,39,69,49,79,9,19,59,19,59,79,69,49,29,89,81.0,19,79.0,1
1,4,19,0,2,0,9,9,180,15.0,17.0,17.0,19.0,11.0,15.0,29.0,9.0,9.0,29.0,9.0,9.0,69,69,79,79,79,69.0,79.0,89.0,89.0,69.0,79.0,99,99,69,69,39,39,29,29,59,69,99,79,79,69,69,99,59,42.0,99,79.0,0
0,14,22,3,0,0,9,9,93,19.0,19.0,14.0,14.0,11.0,17.0,29.0,19.0,19.0,9.0,14.0,4.0,89,89,79,89,89,49.0,79.0,89.0,69.0,89.0,79.0,79,59,59,49,39,29,59,49,49,79,39,49,49,39,39,39,39,69.0,49,89.0,0
1,39,24,2,2,1,79,19,82,24.0,24.0,24.0,9.0,9.0,4.0,34.0,14.0,14.0,24.0,9.0,0.0,79,59,89,69,49,69.0,99.0,69.0,69.0,49.0,49.0,69,59,59,69,69,59,29,29,9,79,9,69,59,69,99,79,29,68.0,29,59.0,1
1,22,24,2,1,0,79,29,141,13.0,21.0,17.0,17.0,15.0,15.0,9.0,19.0,23.0,19.0,4.0,23.0,39,89,69,89,39,59.0,39.0,49.0,69.0,59.0,29.0,49,9,59,79,99,89,59,39,69,89,9,89,89,99,79,29,9,68.0,29,39.0,0
1,19,27,2,2,1,79,89,30,9.0,19.0,19.0,19.0,19.0,9.0,39.0,4.0,19.0,9.0,9.0,14.0,79,79,79,89,89,59.0,59.0,59.0,59.0,59.0,59.0,79,69,79,79,59,39,79,49,79,79,79,49,79,79,79,59,29,60.0,59,59.0,0
0,7,12,2,2,1,79,69,198,24.0,4.0,29.0,14.0,4.0,19.0,49.0,4.0,19.0,9.0,4.0,9.0,79,79,79,79,99,99.0,99.0,99.0,99.0,99.0,99.0,99,99,89,69,49,59,59,59,79,49,69,69,69,89,89,59,59,43.0,79,99.0,1
1,19,22,0,0,1,29,19,29,14.0,19.0,19.0,19.0,19.0,4.0,24.0,19.0,9.0,19.0,14.0,9.0,69,79,79,69,69,69.0,69.0,89.0,69.0,79.0,79.0,69,89,59,59,29,29,9,69,79,59,79,49,79,69,79,59,19,27.0,59,59.0,1
0,24,22,2,0,0,0,9,192,59.0,9.0,9.0,9.0,9.0,0.0,4.0,29.0,19.0,9.0,4.0,29.0,89,79,49,89,29,49.0,69.0,79.0,59.0,89.0,69.0,59,19,49,79,49,59,49,19,89,89,79,89,89,59,59,39,69,71.0,49,79.0,1
1,22,17,0,4,0,49,49,149,6.0,34.0,19.0,19.0,4.0,12.0,19.0,19.0,14.0,14.0,11.0,17.0,59,89,69,89,89,49.0,79.0,79.0,69.0,59.0,59.0,89,69,69,69,69,69,49,59,49,69,49,59,69,49,79,49,49,71.0,59,59.0,1
1,24,22,3,2,0,39,39,142,16.0,16.0,16.0,16.0,16.0,16.0,20.0,20.0,16.0,16.0,6.0,18.0,69,89,79,79,59,79.0,69.0,69.0,69.0,69.0,79.0,99,99,29,89,49,49,69,49,69,29,79,89,99,79,89,59,59,52.0,39,69.0,1
1,22,12,2,0,0,79,29,141,15.0,19.0,17.0,19.0,9.0,19.0,9.0,19.0,23.0,19.0,4.0,23.0,39,89,69,89,39,39.0,69.0,79.0,49.0,59.0,19.0,49,9,59,79,99,89,59,39,69,89,9,89,89,99,79,29,9,49.0,29,39.0,0
0,9,17,2,0,0,19,19,192,14.0,9.0,29.0,9.0,4.0,29.0,14.0,19.0,19.0,19.0,14.0,9.0,59,79,79,79,79,59.0,69.0,69.0,59.0,69.0,69.0,69,9,99,89,89,89,79,29,59,59,59,79,79,99,99,69,89,77.0,59,69.0,0
1,22,39,4,2,0,9,9,23,9.0,24.0,19.0,19.0,4.0,19.0,24.0,14.0,19.0,19.0,14.0,4.0,49,59,79,79,79,59.0,69.0,79.0,59.0,29.0,39.0,69,9,79,69,49,9,79,59,79,59,29,69,69,39,69,59,9,57.0,59,59.0,0
0,42,34,3,2,0,9,49,58,29.0,9.0,29.0,19.0,9.0,0.0,9.0,31.0,19.0,11.0,10.0,14.0,49,89,89,49,49,49.0,69.0,79.0,59.0,69.0,39.0,49,9,29,49,69,79,29,9,59,79,29,69,79,69,79,39,69,40.0,59,59.0,0
1,34,12,2,2,1,19,59,36,14.0,14.0,19.0,14.0,14.0,19.0,29.0,9.0,29.0,19.0,9.0,0.0,79,49,69,99,89,79.0,59.0,59.0,69.0,39.0,29.0,89,89,89,89,39,39,69,19,49,49,39,39,89,29,49,49,19,71.0,59,69.0,1
1,27,22,3,3,1,29,29,142,15.0,18.0,15.0,16.0,14.0,16.0,29.0,9.0,24.0,19.0,7.0,6.0,69,69,69,69,69,49.0,49.0,49.0,49.0,49.0,59.0,89,19,89,89,89,79,89,69,89,79,19,69,79,79,89,89,59,79.0,49,69.0,0
0,19,9,3,0,0,49,19,192,19.0,4.0,24.0,24.0,4.0,19.0,10.0,10.0,31.0,21.0,10.0,15.0,29,59,89,69,99,39.0,49.0,69.0,79.0,59.0,49.0,19,9,29,99,99,69,59,49,99,79,39,99,79,59,79,39,99,69.0,59,69.0,0
1,27,12,0,2,0,69,9,142,14.0,14.0,17.0,17.0,13.0,19.0,34.0,29.0,24.0,4.0,0.0,4.0,69,79,69,99,79,49.0,49.0,49.0,49.0,49.0,49.0,89,59,79,69,79,69,79,69,89,79,69,79,89,79,99,49,29,73.0,69,49.0,0
1,29,19,2,2,1,9,9,143,39.0,4.0,29.0,14.0,4.0,4.0,24.0,19.0,19.0,19.0,0.0,14.0,69,89,79,79,79,29.0,59.0,59.0,49.0,59.0,19.0,89,59,89,69,79,79,19,19,79,89,39,89,79,89,89,59,49,79.0,59,49.0,0
1,32,24,2,2,1,29,9,142,24.0,24.0,24.0,9.0,9.0,4.0,9.0,19.0,39.0,9.0,9.0,9.0,69,79,39,99,79,49.0,49.0,49.0,49.0,49.0,49.0,9,9,59,59,69,49,9,9,29,99,9,59,59,29,69,9,9,69.0,39,49.0,1
1,32,17,2,2,1,39,69,105,15.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,17.0,17.0,13.0,15.0,79,79,79,79,59,59.0,59.0,69.0,59.0,59.0,39.0,49,49,89,79,69,79,89,29,79,69,39,59,79,69,69,29,49,40.0,39,59.0,0
1,22,9,1,0,0,19,9,23,9.0,24.0,24.0,9.0,9.0,19.0,39.0,19.0,19.0,19.0,0.0,0.0,69,79,29,79,49,49.0,99.0,99.0,79.0,59.0,49.0,59,9,69,59,69,29,19,9,69,99,19,49,59,69,69,69,9,54.0,29,79.0,0
0,14,22,4,3,0,79,39,178,24.0,24.0,24.0,14.0,9.0,0.0,19.0,29.0,9.0,9.0,9.0,19.0,79,99,79,79,79,59.0,79.0,69.0,69.0,79.0,49.0,89,69,59,89,69,79,89,89,9,69,59,69,69,99,99,69,79,66.0,69,79.0,1
1,19,12,2,2,1,9,9,74,19.0,19.0,19.0,14.0,4.0,19.0,24.0,24.0,24.0,12.0,11.0,0.0,79,89,79,89,89,49.0,69.0,69.0,59.0,89.0,29.0,69,29,49,69,49,49,69,19,49,29,9,49,69,59,69,19,19,61.0,49,49.0,0
1,9,22,2,0,0,49,69,136,15.0,16.0,16.0,18.0,18.0,13.0,18.0,18.0,20.0,20.0,16.0,6.0,69,89,89,89,89,49.0,79.0,49.0,69.0,59.0,49.0,99,79,89,59,49,59,69,39,79,69,39,49,59,89,99,29,59,32.0,29,49.0,0
0,12,24,2,2,1,9,9,152,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,19.0,19.0,4.0,14.0,59,79,69,59,39,79.0,19.0,49.0,49.0,49.0,49.0,9,9,89,89,89,89,9,0,79,89,79,89,99,59,79,59,59,66.0,19,49.0,0
1,12,24,1,3,0,9,9,70,0.0,24.0,24.0,24.0,24.0,0.0,24.0,14.0,19.0,19.0,9.0,9.0,69,89,89,69,99,69.0,69.0,69.0,69.0,79.0,69.0,99,99,99,49,39,39,39,69,79,89,49,69,69,69,99,49,9,42.0,49,69.0,1
1,7,22,2,0,0,9,9,168,18.0,19.0,18.0,13.0,12.0,14.0,24.0,9.0,24.0,4.0,9.0,24.0,99,69,59,99,99,49.0,59.0,79.0,49.0,69.0,79.0,89,9,99,59,69,69,39,59,49,99,9,89,69,69,89,49,89,71.0,59,69.0,1
0,19,34,2,2,1,9,29,75,24.0,14.0,19.0,24.0,9.0,4.0,14.0,14.0,24.0,19.0,4.0,19.0,79,69,79,89,49,29.0,59.0,69.0,69.0,69.0,29.0,69,9,69,49,69,79,59,9,49,89,69,39,79,19,59,19,9,78.0,29,59.0,0
1,37,27,4,0,0,19,69,82,89.0,1.0,1.0,1.0,1.0,1.0,21.0,21.0,14.0,14.0,4.0,20.0,69,89,69,99,69,19.0,89.0,69.0,89.0,89.0,89.0,69,89,9,99,79,59,9,9,59,99,69,29,79,79,49,39,9,59.0,49,79.0,1
1,9,22,2,2,1,49,69,136,15.0,18.0,18.0,16.0,16.0,13.0,18.0,18.0,20.0,20.0,16.0,6.0,69,89,89,89,89,59.0,69.0,69.0,79.0,69.0,49.0,99,79,89,59,49,59,69,39,79,69,39,49,59,89,99,29,59,43.0,29,59.0,1
1,29,24,2,2,1,39,69,3,14.0,16.0,18.0,18.0,16.0,16.0,16.0,12.0,20.0,18.0,12.0,18.0,79,59,69,89,19,99.0,89.0,79.0,99.0,69.0,29.0,29,9,59,59,69,69,19,9,9,99,79,79,79,49,49,19,19,73.0,59,59.0,0
0,9,27,0,2,0,59,19,203,29.0,14.0,14.0,19.0,9.0,9.0,15.0,19.0,18.0,15.0,17.0,10.0,59,89,79,79,79,59.0,59.0,79.0,59.0,59.0,39.0,59,59,89,79,49,49,69,39,49,59,89,89,89,49,49,89,49,45.0,69,59.0,0
1,22,24,2,3,0,29,49,194,0.0,24.0,24.0,24.0,24.0,0.0,19.0,19.0,14.0,24.0,9.0,9.0,49,79,69,79,69,39.0,59.0,49.0,79.0,49.0,49.0,89,49,29,79,49,49,59,39,39,89,19,59,69,49,69,19,19,66.0,49,49.0,0
1,22,14,2,2,1,79,79,23,21.0,16.0,14.0,14.0,14.0,15.0,19.0,19.0,19.0,19.0,9.0,9.0,69,99,59,99,99,49.0,19.0,29.0,39.0,49.0,9.0,99,79,49,79,9,9,79,99,9,79,19,19,39,39,49,9,9,60.0,49,9.0,0
0,12,17,2,2,1,79,49,164,69.0,0.0,14.0,14.0,0.0,0.0,19.0,19.0,19.0,14.0,9.0,14.0,79,99,79,99,79,69.0,69.0,79.0,69.0,69.0,69.0,99,99,79,89,89,79,99,29,79,89,79,89,99,69,99,49,89,69.0,59,69.0,1
1,19,39,2,2,1,79,89,30,9.0,9.0,29.0,19.0,9.0,19.0,39.0,4.0,19.0,9.0,9.0,14.0,79,79,79,89,89,59.0,79.0,89.0,69.0,69.0,69.0,79,69,79,79,59,39,79,49,79,79,79,49,79,79,79,59,29,47.0,59,69.0,0
1,17,39,3,2,0,9,49,8,14.0,14.0,9.0,24.0,9.0,24.0,19.0,14.0,29.0,9.0,14.0,9.0,49,89,69,69,89,19.0,69.0,69.0,49.0,79.0,19.0,49,39,39,49,79,99,39,9,9,89,39,59,99,99,99,29,39,86.0,39,19.0,0
1,29,12,3,2,0,9,9,105,17.0,13.0,17.0,19.0,19.0,13.0,18.0,20.0,23.0,23.0,2.0,11.0,79,79,79,89,29,69.0,39.0,49.0,69.0,79.0,39.0,49,19,69,89,89,59,79,9,89,89,9,79,89,89,99,9,69,34.0,49,49.0,0
1,22,37,2,2,1,19,29,23,19.0,24.0,24.0,9.0,14.0,4.0,18.0,12.0,17.0,17.0,9.0,21.0,69,79,79,79,59,69.0,69.0,89.0,79.0,89.0,59.0,89,79,59,79,59,29,59,9,89,59,29,19,69,79,99,49,9,59.0,59,89.0,1
0,22,29,0,0,1,49,79,65,19.0,39.0,4.0,19.0,4.0,9.0,14.0,14.0,24.0,14.0,14.0,14.0,69,99,69,89,99,49.0,79.0,69.0,49.0,69.0,19.0,99,89,69,99,99,99,99,49,39,99,69,69,49,79,99,99,29,49.0,69,49.0,0
1,22,22,0,0,1,9,9,69,18.0,19.0,18.0,13.0,12.0,14.0,49.0,9.0,9.0,9.0,9.0,9.0,89,89,89,89,89,69.0,69.0,69.0,69.0,69.0,69.0,89,59,59,59,39,39,79,59,59,79,9,49,29,29,69,19,69,62.0,49,59.0,1
0,17,17,3,4,0,89,99,105,16.0,16.0,16.0,16.0,14.0,18.0,15.0,17.0,17.0,17.0,17.0,15.0,79,99,89,89,89,59.0,69.0,69.0,69.0,69.0,69.0,79,69,89,79,79,69,59,69,69,79,69,99,99,79,89,79,49,33.0,69,59.0,0
1,22,12,2,0,0,59,79,36,14.0,20.0,17.0,17.0,9.0,17.0,19.0,14.0,24.0,14.0,19.0,4.0,89,79,69,89,89,99.0,99.0,99.0,99.0,99.0,99.0,79,29,79,89,79,79,89,49,79,69,29,79,69,59,79,29,69,52.0,79,99.0,0
0,17,29,0,2,0,69,29,121,29.0,19.0,29.0,9.0,4.0,4.0,14.0,24.0,19.0,14.0,9.0,14.0,69,89,69,79,49,59.0,79.0,69.0,59.0,49.0,59.0,19,19,49,89,69,79,59,49,59,99,79,79,99,69,89,69,69,61.0,49,59.0,0
1,44,17,0,1,0,9,49,138,9.0,14.0,34.0,14.0,9.0,14.0,17.0,9.0,17.0,17.0,17.0,17.0,69,79,79,89,79,49.0,89.0,89.0,69.0,79.0,49.0,99,39,69,59,39,39,39,89,69,99,29,49,39,69,99,39,79,55.0,69,69.0,1
0,14,24,0,3,0,59,49,148,22.0,17.0,20.0,17.0,9.0,9.0,14.0,24.0,19.0,19.0,9.0,9.0,59,89,59,79,59,49.0,59.0,69.0,39.0,69.0,49.0,49,29,59,69,59,49,59,49,49,49,79,59,79,79,79,89,29,44.0,59,49.0,0
